Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Address,City,Postal Code,Sale Price,Phone
Rose,Zaire,1881,Sports & Outdoors,2022-12-01,20,Delivered,FL,81593 West Street,Birmingham,35203,689,386-995-7802
Novak,Wade,1882,Electronics,2022-12-30,5,Shipped,NC,41143 Elmwood Lane,Charlotte,28202,365,252-375-8068
Haley,Sonny,1883,Personal Care,2022-12-09,11,Cancelled,GA,46863 West Street,Bainbridge,39828,939,762-667-5416
Solis,Jonathan,1884,Home & Kitchen,2022-12-11,5,Shipped,SC,28433 Main Street,Camden,29020,1485,803-894-1123
Powell,Katherine,1885,Electronics,2022-12-23,10,Shipped,NC,2532 Railroad Avenue,Charlotte,28202,985,704-562-2507
Roth,Ximena,1886,Home & Kitchen,2022-12-06,17,Delivered,SC,8070 School Street,Greenville,29601,364,854-365-6608
Matthews,Stetson,1887,Home & Kitchen,2022-12-24,10,Delivered,FL,45158 College Avenue,St. Petersburg,33701,779,352-893-3107
Gray,Adelina,1888,Home & Kitchen,2022-12-26,9,Delivered,GA,32229 Valley Road,Avondale Estates,30002,772,470-144-6043
Rosario,Casey,1889,Books,2022-12-16,7,Cancelled,LA,89153 Forest Avenue,Shreveport,71101,1015,504-405-7938
Fuentes,Sutton,1890,Pets,2022-12-02,10,Shipped,FL,30606 Liberty Street,Fleming Island,32003,1101,727-274-3716
Steele,Briella,1891,Books,2022-12-10,8,Shipped,SC,55265 Center Street,Camden,29020,1173,843-648-4248
Patton,Allie,1892,Books,2022-12-17,11,Shipped,AL,14938 Grant Street,Adamsville,35005,1006,938-678-9310
Guerra,Ryker,1893,Books,2022-12-22,11,In Transit,AL,4978 Spruce Street,Montgomery,36104,141,205-285-5662
Mora,Abigail,1894,Sports & Outdoors,2022-12-16,15,In Transit,NC,30638 Terrace Avenue,Asheville,28801,347,336-991-7839
Hanson,Kayla,1895,Clothing,2022-12-23,11,Shipped,AL,3877 Locust Street,Birmingham,35203,276,334-689-3954
Barnes,Naomi,1896,Electronics,2022-12-05,1,Shipped,FL,58690 Pine Street,St. Petersburg,33701,1796,321-601-3139
Carson,Sullivan,1897,Sports & Outdoors,2022-12-19,6,Cancelled,FL,61749 Ridge Street,Birmingham,35203,726,561-687-5689
Larson,Jasmine,1898,Pets,2022-12-18,13,Delivered,NC,48068 Second Street,Charlotte,28202,1047,252-593-5861
Sutton,Cataleya,1899,Clothing,2022-12-11,16,Delivered,GA,30576 Valley Road,Columbus,31901,1125,478-939-4300
Velazquez,Georgia,1900,Home & Kitchen,2022-12-03,6,Delivered,FL,29078 Fourth Street,Sunny Isles Beach,33160,824,352-851-1079
Hall,Sterling,1901,Electronics,2022-12-04,17,Shipped,SC,15378 University Avenue,Greenville,29601,1334,864-575-4762
Wong,Makayla,1902,Electronics,2022-12-24,3,Shipped,FL,22602 Locust Street,Fleming Island,32003,1291,305-797-4109
Anderson,Ailani,1903,Clothing,2022-12-16,18,Shipped,FL,55461 Lincoln Street,Fleming Island,32003,1266,561-554-3302
Griffin,Ariana,1904,Pets,2022-12-02,4,Shipped,LA,72265 Elm Avenue,Shreveport,71101,212,504-512-9506
Wheeler,Warren,1905,Sports & Outdoors,2022-12-16,6,Shipped,GA,60180 Fifth Street,Atlanta,30303,1717,678-316-6695
Enriquez,Shiloh,1906,Sports & Outdoors,2022-12-09,7,In Transit,GA,93451 Sixth Street,Savannah,31401,632,770-998-9915
Walker,Saige,1907,Books,2022-12-13,8,Delivered,AL,47146 Jefferson Street,Birmingham,35203,1577,256-165-8840
Solis,Kaleb,1908,Clothing,2022-12-16,2,Delivered,AL,35052 College Avenue,Birmingham,35203,116,251-872-4537
Holt,London,1909,Books,2022-12-08,9,Shipped,SC,47774 Ridge Road,Charleston,29401,1532,803-755-8808
French,Genesis,1910,Sports & Outdoors,2022-12-27,14,Shipped,FL,43579 Madison Avenue,Birmingham,35203,759,407-954-3529
Arias,Sonny,1911,Electronics,2022-12-29,11,Cancelled,SC,37776 Elm Street,Charleston,29401,1377,854-808-9332
Frazier,Sutton,1912,Pets,2022-12-07,18,Cancelled,AL,65177 Terrace Avenue,Birmingham,35203,352,205-403-9294
Hodge,Luke,1913,Sports & Outdoors,2022-12-07,7,Delivered,SC,87205 Riverside Drive,Charleston,29401,1312,803-706-6500
Richardson,Banks,1914,Clothing,2022-12-01,9,In Transit,SC,19095 Willow Street,Greenville,29601,1314,864-692-6346
Hudson,Shiloh,1915,Sports & Outdoors,2022-12-25,6,Delivered,FL,99500 Elmwood Avenue,Birmingham,35203,720,727-219-8736
Cooper,Aisha,1916,Clothing,2022-12-19,18,Delivered,GA,73472 Willow Avenue,Atlanta,30303,362,470-307-4008
Fleming,Jacob,1917,Pets,2022-12-13,3,Shipped,LA,99719 Ridge Road,Baton Rouge,70802,802,504-730-4312
Velez,Navy,1918,Home & Kitchen,2022-12-20,3,Cancelled,SC,12819 Holly Street,Charleston,29401,375,803-867-8978
Schultz,Lilly,1919,Personal Care,2022-12-05,20,Shipped,NC,18332 Main Street,Asheville,28801,383,252-935-1384
Rhodes,Evelyn,1920,Home & Kitchen,2022-12-15,17,Shipped,GA,16020 Pinecrest Drive,Avondale Estates,30002,806,706-246-9292
Roy,Arya,1921,Electronics,2022-12-24,5,In Transit,NC,83774 Magnolia Avenue,Chapel Hill,27514,758,252-884-9501
Bernal,Fernando,1922,Books,2022-12-11,8,Delivered,LA,40185 Main Avenue,Shreveport,71101,241,225-239-2623
Cantrell,Sophia,1923,Books,2022-12-31,16,In Transit,SC,53097 Mulberry Street,Bluffton,29910,40,854-275-6253
Holt,Rebecca,1924,Pets,2022-12-06,18,Shipped,LA,97886 Second Street,Baton Rouge,70802,1547,318-295-7047
Quinn,George,1925,Electronics,2022-12-05,9,Shipped,AL,90441 Rose Street,Adamsville,35005,395,938-757-2807
Stewart,Rhett,1926,Books,2022-12-15,9,Delivered,GA,70066 Willow Avenue,Avondale Estates,30002,787,706-297-1648
Ward,Amelia,1927,Pets,2022-12-08,8,Shipped,FL,65100 Ridge Road,Stuart,34994,627,561-710-5653
Payne,Zion,1928,Books,2022-12-12,7,Shipped,GA,94323 Elm Street,Bainbridge,39828,262,478-689-4945
Ortiz,Gracie,1929,Clothing,2022-12-12,20,Delivered,NC,16744 Willow Avenue,Columbia,29201,943,336-689-1719
Becker,Eden,1930,Books,2022-12-18,8,Shipped,AL,71002 Pine Street,Adamsville,35005,423,251-375-2243
Nash,Jaxon,1931,Home & Kitchen,2022-12-29,11,Shipped,NC,85968 Chestnut Lane,Asheville,28801,1636,704-693-9792
Anderson,Kade,1932,Books,2022-12-07,20,Shipped,AL,29012 Spring Street,Adamsville,35005,39,251-975-6231
Cherry,Ian,1933,Electronics,2022-12-18,7,Delivered,GA,63610 West Street,Bainbridge,39828,1660,770-398-7356
Glass,Timothy,1934,Home & Kitchen,2022-12-31,14,In Transit,NC,8854 Fifth Street,Charlotte,28202,262,336-436-7744
Thomas,Sadie,1935,Clothing,2022-12-31,12,In Transit,SC,28202 Country Club Road,Greenville,29601,961,843-346-4340
Quinn,Steven,1936,Home & Kitchen,2022-12-04,10,Shipped,LA,49110 River Road,Shreveport,71101,554,504-143-3113
Petersen,Elliot,1937,Clothing,2022-12-21,18,Delivered,AL,59188 Meadow Lane,Birmingham,35203,52,205-228-6315
Lu,Sergio,1938,Pets,2022-12-17,5,Delivered,AL,60251 Oakwood Avenue,Birmingham,35203,1048,256-229-7261
Brooks,Zara,1939,Clothing,2022-12-09,5,Delivered,SC,72914 Division Street,Greenville,29601,482,864-525-5640
Odom,Xander,1940,Clothing,2022-12-31,5,Delivered,AL,78057 Ridge Road,Mobile,36602,1603,938-821-8963
Randall,Miguel,1941,Personal Care,2022-12-27,11,In Transit,LA,92985 Valley View Drive,Baton Rouge,70802,1143,337-512-2338
Potts,Walter,1942,Sports & Outdoors,2022-12-15,17,Delivered,FL,21221 Maple Street,St. Petersburg,33701,656,305-347-2075
Herman,Walter,1943,Books,2022-12-31,14,Shipped,FL,87172 Mulberry Street,Stuart,34994,482,386-787-4494
Estes,Eduardo,1944,Clothing,2022-12-03,3,Delivered,FL,3495 Spruce Street,Sunny Isles Beach,33160,267,352-997-4732
Daugherty,Samara,1945,Home & Kitchen,2022-12-08,18,In Transit,GA,86749 Lakeview Drive,Savannah,31401,877,770-313-8047
Gillespie,Allison,1946,Personal Care,2022-12-16,11,Delivered,SC,79043 Sunset Avenue,Camden,29020,268,854-697-3379
Harrington,Emersyn,1947,Home & Kitchen,2022-12-01,3,Delivered,LA,98741 Lakeview Avenue,New Orleans,70112,1311,225-369-3916
Ingram,Arya,1948,Books,2022-12-24,4,Delivered,AL,86331 Franklin Street,Mobile,36602,1294,334-991-7384
Reyes,Aaliyah,1949,Home & Kitchen,2022-12-15,6,Shipped,FL,73927 Cherry Street,Palmetto,34221,1744,754-154-5597
George,Mary,1950,Personal Care,2022-12-26,20,Delivered,AL,60045 River Road,Birmingham,35203,1285,256-794-6687
Greer,Elian,1951,Home & Kitchen,2022-12-01,11,Delivered,AL,4817 Pinecrest Drive,Montgomery,36104,909,938-844-1456
Phillips,Frederick,1952,Home & Kitchen,2022-12-28,5,Delivered,GA,9100 Pinecrest Drive,Savannah,31401,111,770-547-1764
Velazquez,Rhys,1953,Electronics,2022-12-15,2,Delivered,FL,54947 Fifth Street,Fleming Island,32003,419,305-646-3846
Cardenas,Michelle,1954,Pets,2022-12-20,10,Shipped,LA,66298 College Avenue,Baton Rouge,70802,1258,225-454-3803
Vaughan,Autumn,1955,Personal Care,2022-12-22,6,Cancelled,LA,17418 Sunset Boulevard,Shreveport,71101,232,225-363-8643
Charles,Jade,1956,Personal Care,2022-12-27,5,Shipped,GA,41954 Elmwood Avenue,Columbus,31901,1495,404-769-2713
Colón,Emiliano,1957,Clothing,2022-12-21,16,Delivered,AL,27955 Maple Street,Mobile,36602,668,205-910-5621
Rosales,Malik,1958,Clothing,2022-12-17,7,Shipped,AL,89724 Spring Street,Montgomery,36104,468,251-100-6500
Potts,Aria,1959,Home & Kitchen,2022-12-04,3,Delivered,FL,93610 Terrace Avenue,Sunny Isles Beach,33160,1416,386-744-8691
Jacobson,Ariah,1960,Clothing,2022-12-25,19,Shipped,AL,71307 Country Club Road,Birmingham,35203,1783,334-111-7611
Beasley,Teagan,1961,Clothing,2022-12-21,14,Shipped,LA,20438 Locust Street,Covington,70433,1233,337-595-5598
Pollard,Sebastian,1962,Books,2022-12-10,7,Cancelled,NC,78170 Country Club Road,Charlotte,28202,1250,336-406-1497
Stanley,Malia,1963,Electronics,2022-12-09,8,In Transit,GA,80889 Rose Street,Avondale Estates,30002,341,770-975-4900
Aguirre,Baylor,1964,Clothing,2022-12-12,1,Shipped,LA,98068 Lincoln Street,Baton Rouge,70802,704,337-715-7765
Thompson,Kayden,1965,Sports & Outdoors,2022-12-27,14,Delivered,SC,73157 Colonial Drive,Greenville,29601,1327,843-808-2018
Boone,Rose,1966,Electronics,2022-12-25,16,Shipped,LA,60349 Court Street,New Orleans,70112,1593,225-433-8120
Barrera,Christian,1967,Books,2022-12-27,11,Delivered,AL,42083 Court Street,Birmingham,35203,1260,205-793-8296
Hoffman,Nicolas,1968,Clothing,2022-12-25,12,Cancelled,FL,69266 Elmwood Avenue,Birmingham,35203,1329,407-292-9864
Morrison,Caiden,1969,Personal Care,2022-12-11,16,Delivered,LA,31632 Willow Street,Shreveport,71101,756,337-574-8304
Crawford,Dallas,1970,Books,2022-12-21,6,Shipped,NC,91927 Jackson Street,Columbia,29201,1085,704-105-6575
Gomez,Sawyer,1971,Sports & Outdoors,2022-12-07,1,Delivered,GA,28897 Ridge Road,Savannah,31401,1461,706-167-5545
Frederick,Oakley,1972,Personal Care,2022-12-31,19,Delivered,SC,14739 Main Avenue,Greenville,29601,195,864-675-1642
Correa,Kaiden,1973,Sports & Outdoors,2022-12-06,2,Shipped,SC,33148 West Street,Greenville,29601,122,803-338-4493
Raymond,Declan,1974,Pets,2022-12-05,9,Delivered,SC,86868 College Avenue,Charleston,29401,1207,803-978-3463
Portillo,Reed,1975,Sports & Outdoors,2022-12-09,20,Shipped,AL,77622 Willow Avenue,Mobile,36602,1590,334-143-6880
Swanson,Carolina,1976,Sports & Outdoors,2022-12-02,8,Cancelled,FL,6752 Ridge Street,Fleming Island,32003,832,754-707-7184
Craig,Ayden,1977,Clothing,2022-12-24,15,Shipped,FL,95205 Smith Street,Palmetto,34221,555,305-328-2428
Nolan,Skylar,1978,Electronics,2022-12-20,5,Cancelled,SC,3575 Willow Street,Bluffton,29910,227,843-808-7632
Noble,Josephine,1979,Clothing,2022-12-26,8,Cancelled,SC,28725 Sunset Boulevard,Camden,29020,1653,864-188-6246
Dawson,Sage,1980,Pets,2022-12-04,1,Delivered,GA,47312 Broad Street,Columbus,31901,1647,770-173-5453
Hunt,Bryce,1981,Pets,2022-12-17,15,Shipped,SC,37262 Pine Street,Greenville,29601,465,864-466-9086
Horn,Ivy,1982,Personal Care,2022-12-23,19,Delivered,NC,45674 River Road,Asheville,28801,309,252-172-5317
Kelly,Kayson,1983,Home & Kitchen,2022-12-23,9,In Transit,GA,83252 Ash Street,Columbus,31901,1039,770-149-4930
Washington,Savannah,1984,Sports & Outdoors,2022-12-13,14,In Transit,LA,95500 Jefferson Street,Baton Rouge,70802,353,337-445-8369
Kennedy,Georgia,1985,Electronics,2022-12-29,13,Delivered,SC,97651 Pinecrest Drive,Camden,29020,1596,854-934-3464
Avalos,Alan,1986,Home & Kitchen,2022-12-14,9,Shipped,LA,81707 Vineyard Drive,New Orleans,70112,925,225-662-8342
Adams,Valerie,1987,Home & Kitchen,2022-12-04,7,Delivered,LA,88547 Riverside Drive,Baton Rouge,70802,383,225-584-6493
Brock,Helen,1988,Books,2022-12-11,12,Shipped,GA,81287 Colonial Drive,Bainbridge,39828,702,678-657-8302
Allen,Alan,1989,Books,2022-12-12,17,Shipped,NC,20364 Central Avenue,Chapel Hill,27514,609,336-261-1545
Rodriguez,Itzel,1990,Pets,2022-12-12,8,Delivered,GA,38400 Forest Avenue,Atlanta,30303,267,470-470-9416
Holt,Jimena,1991,Personal Care,2022-12-17,13,Delivered,SC,78682 Cherry Street,Camden,29020,271,864-899-5596
Nash,Alyssa,1992,Electronics,2022-12-30,11,In Transit,NC,13216 Park Place,Chapel Hill,27514,253,252-975-9641
Miles,Declan,1993,Clothing,2022-12-13,16,Shipped,FL,69350 College Avenue,Stuart,34994,809,727-216-8494
Skinner,Gideon,1994,Pets,2022-12-18,16,Delivered,LA,99959 Liberty Street,Covington,70433,665,225-830-2725
Zamora,Celine,1995,Clothing,2022-12-29,7,Delivered,FL,71779 Fairview Avenue,Birmingham,35203,1071,727-232-8605
Drake,Jimena,1996,Electronics,2022-12-27,15,Shipped,NC,43093 Pinecrest Drive,Chapel Hill,27514,745,704-874-3135
Bennett,Emma,1997,Clothing,2022-12-04,18,Shipped,NC,46190 Madison Street,Charlotte,28202,1176,336-884-5489
Kane,Fatima,1998,Pets,2022-12-21,9,Cancelled,FL,99293 Spring Street,Palmetto,34221,1045,321-662-4259
Dawson,Alyssa,1999,Electronics,2022-12-06,9,Delivered,LA,69061 Oakwood Avenue,New Orleans,70112,57,504-176-9558
Bonilla,Melanie,2000,Sports & Outdoors,2022-12-23,19,Shipped,AL,70943 Cherry Lane,Birmingham,35203,607,256-440-1360
Winters,Holden,2001,Pets,2022-12-27,12,Delivered,SC,22482 Meadow Lane,Greenville,29601,267,854-369-1299
Jensen,Haven,2002,Sports & Outdoors,2022-12-19,8,Shipped,NC,24150 Main Street,Charlotte,28202,56,336-921-5683
Pollard,Zander,2003,Home & Kitchen,2022-12-05,4,Shipped,SC,75930 Highland Avenue,Camden,29020,921,854-704-3346
Krueger,Aisha,2004,Clothing,2022-12-06,3,Shipped,SC,66893 Elmwood Lane,Greenville,29601,1432,854-687-2498
Stokes,Maddox,2005,Books,2022-12-24,10,Delivered,LA,60360 Oak Street,New Orleans,70112,507,318-578-2372
Sims,Cooper,2006,Electronics,2022-12-12,20,Shipped,LA,80595 North Street,New Orleans,70112,468,318-561-8655
Jensen,Trinity,2007,Electronics,2022-12-09,14,Shipped,GA,83147 Walnut Street,Savannah,31401,705,762-995-3771
Castillo,Rosalie,2008,Home & Kitchen,2022-12-05,10,Shipped,AL,58805 Lake Street,Mobile,36602,625,251-517-2647
Lewis,Frank,2009,Books,2022-12-07,13,In Transit,NC,79464 Jackson Street,Columbia,29201,1432,336-128-3700
Doyle,Messiah,2010,Clothing,2022-12-27,12,Shipped,LA,82313 Broadway,New Orleans,70112,344,504-999-3264
Becker,Owen,2011,Books,2022-12-09,4,Delivered,LA,53662 High Street,Baton Rouge,70802,1182,225-275-8649
Adams,Luke,2012,Electronics,2022-12-31,14,Delivered,LA,18263 High Street,Covington,70433,1521,225-715-5308
Fletcher,Kendrick,2013,Pets,2022-12-23,20,Delivered,AL,53078 Colonial Drive,Birmingham,35203,253,205-513-3793
Stephenson,Amari,2014,Books,2022-12-09,18,Delivered,GA,15417 College Avenue,Bainbridge,39828,1283,404-520-9745
Hodges,Cade,2015,Personal Care,2022-12-17,1,Delivered,SC,30882 Elm Street,Bluffton,29910,1150,864-891-2016
Hopkins,Serenity,2016,Sports & Outdoors,2022-12-24,7,Delivered,NC,76763 Park Avenue,Columbia,29201,1248,704-687-8725
Parks,Leonardo,2017,Books,2022-12-07,3,Delivered,NC,28908 Orchard Avenue,Charlotte,28202,1447,336-524-8311
Kennedy,Serenity,2018,Electronics,2022-12-08,3,Delivered,GA,73543 Ridge Street,Avondale Estates,30002,530,770-646-9402
Russo,Payton,2019,Sports & Outdoors,2022-12-22,8,Delivered,FL,78902 Lake Street,Stuart,34994,823,352-610-7377
Case,Atticus,2020,Clothing,2022-12-26,14,Shipped,SC,39561 Court Street,Greenville,29601,1227,803-739-8470
Graham,Zyaire,2021,Personal Care,2022-12-01,8,In Transit,NC,38921 Center Street,Columbia,29201,1049,252-869-6952
Ball,Myles,2022,Home & Kitchen,2022-12-10,9,Shipped,GA,5667 Ridge Street,Avondale Estates,30002,653,229-525-9460
Moore,Liliana,2023,Books,2022-12-18,18,Shipped,FL,59902 Windsor Avenue,Fleming Island,32003,1276,727-991-4117
Schroeder,Gianna,2024,Sports & Outdoors,2022-12-07,11,Cancelled,AL,40813 Third Street,Birmingham,35203,981,256-892-7538
Browning,Robert,2025,Sports & Outdoors,2022-12-23,12,Delivered,LA,64298 Madison Avenue,Shreveport,71101,111,225-453-2888
Hahn,Nadia,2026,Books,2022-12-27,15,Delivered,LA,96473 Main Street,Covington,70433,689,504-383-4934
Curtis,Claire,2027,Sports & Outdoors,2022-12-27,4,Delivered,SC,56054 Third Street,Bluffton,29910,1207,864-224-4618
Brennan,Alison,2028,Clothing,2022-12-12,3,Delivered,GA,38055 Elmwood Avenue,Atlanta,30303,1341,770-382-1936
Osborne,Salem,2029,Clothing,2022-12-10,10,Shipped,LA,6623 Franklin Street,Shreveport,71101,405,318-920-9275
Sandoval,Brooklynn,2030,Sports & Outdoors,2022-12-23,1,Shipped,GA,1209 Country Club Road,Savannah,31401,1203,762-493-1644
Gibson,Charlee,2031,Clothing,2022-12-10,19,Delivered,GA,80003 Oak Street,Bainbridge,39828,616,470-770-6323
Rowland,Sophia,2032,Personal Care,2022-12-31,1,Delivered,LA,50089 Madison Street,Baton Rouge,70802,622,337-705-8366
Bonilla,Sullivan,2033,Personal Care,2022-12-28,14,Shipped,AL,83262 Center Street,Montgomery,36104,480,256-832-1727
Gonzalez,Callie,2034,Home & Kitchen,2022-12-18,3,Shipped,AL,53845 Windsor Avenue,Mobile,36602,23,256-422-9440
Piñeda,Sullivan,2035,Sports & Outdoors,2022-12-12,10,Delivered,LA,29267 Walnut Street,Covington,70433,688,318-165-5021
Duffy,Hannah,2036,Pets,2022-12-14,2,Shipped,SC,94683 Terrace Avenue,Charleston,29401,1500,803-769-4449
Lang,Gracelynn,2037,Personal Care,2022-12-14,1,Shipped,AL,13064 West Street,Birmingham,35203,428,251-140-3520
Daugherty,Maria,2038,Personal Care,2022-12-31,20,Delivered,NC,92115 Jackson Street,Chapel Hill,27514,445,336-950-5910
Jacobson,Cataleya,2039,Books,2022-12-03,14,Shipped,LA,31150 Orchard Avenue,New Orleans,70112,88,504-389-9049
Guevara,Princeton,2040,Electronics,2022-12-25,19,Cancelled,SC,13319 Essex Street,Camden,29020,23,864-464-7323
Dominguez,Justin,2041,Home & Kitchen,2022-12-31,19,Delivered,GA,79645 High Street,Columbus,31901,1381,229-967-1056
Maynard,Tatum,2042,Personal Care,2022-12-29,14,Delivered,NC,9211 Railroad Avenue,Chapel Hill,27514,1674,704-606-6222
Dillon,Jaxton,2043,Electronics,2022-12-15,12,In Transit,AL,44873 Hamilton Street,Mobile,36602,645,251-565-3682
Cooper,Makenna,2044,Clothing,2022-12-02,5,Delivered,AL,57390 Broadway,Adamsville,35005,203,251-279-2990
O’Brien,Donovan,2045,Home & Kitchen,2022-12-03,11,Delivered,FL,63329 High Street,Fleming Island,32003,861,386-611-9525
Medina,Reese,2046,Books,2022-12-06,19,Cancelled,FL,49568 Riverside Drive,Birmingham,35203,897,305-779-6826
Hutchinson,Renata,2047,Home & Kitchen,2022-12-27,2,Shipped,NC,23404 Cherry Street,Chapel Hill,27514,1663,252-552-4236
Rice,Millie,2048,Home & Kitchen,2022-12-26,3,Cancelled,SC,60930 Oak Street,Camden,29020,117,864-450-5532
Espinosa,Harlow,2049,Sports & Outdoors,2022-12-13,9,Shipped,FL,81190 Elm Street,Palmetto,34221,859,386-463-2963
Harmon,Camille,2050,Sports & Outdoors,2022-12-01,19,In Transit,NC,9261 Smith Street,Columbia,29201,933,336-532-6004
Lamb,Gracie,2051,Clothing,2022-12-10,2,Delivered,NC,53119 Colonial Drive,Chapel Hill,27514,1703,252-575-2642
Truong,Lia,2052,Electronics,2022-12-20,19,Delivered,GA,54966 Park Avenue,Bainbridge,39828,352,678-347-3394
Walters,Franklin,2053,Home & Kitchen,2022-12-21,14,In Transit,AL,56464 Railroad Avenue,Birmingham,35203,1026,256-630-3816
Farrell,Raelynn,2054,Electronics,2022-12-30,12,Shipped,LA,43262 Country Club Road,New Orleans,70112,82,225-410-1016
Hurst,Kali,2055,Personal Care,2022-12-07,1,Delivered,SC,44400 Main Street,Camden,29020,1711,854-739-2778
Frost,Kyler,2056,Electronics,2022-12-07,7,Delivered,SC,78965 Lakeview Avenue,Bluffton,29910,1009,854-315-1418
Perez,Avery,2057,Personal Care,2022-12-21,7,Shipped,GA,55244 Hillcrest Avenue,Columbus,31908,30,470-446-9170
Ruiz,Alayah,2058,Pets,2022-12-08,15,Shipped,SC,69250 Washington Street,Charleston,29401,507,864-462-6542
Kerr,Adelaide,2059,Electronics,2022-12-11,19,Delivered,LA,13148 College Avenue,Baton Rouge,70802,1085,318-507-3365
Nash,Hallie,2060,Electronics,2022-12-23,15,Cancelled,LA,59704 State Street,Baton Rouge,70802,1308,337-232-4260
Fleming,Elaine,2061,Pets,2022-12-22,17,In Transit,LA,84202 Broad Street,Covington,70433,511,225-368-9666
Johnson,Ronan,2062,Sports & Outdoors,2022-12-10,9,Shipped,AL,65391 Harrison Street,Birmingham,35203,239,205-448-6136
Dean,Aurora,2063,Home & Kitchen,2022-12-15,6,Shipped,GA,50494 Elmwood Avenue,Columbus,31901,322,770-410-4942
Kerr,Garrett,2064,Sports & Outdoors,2022-12-13,7,Shipped,GA,74116 Elm Avenue,Bainbridge,39828,1494,678-104-2772
Garrett,Ricardo,2065,Home & Kitchen,2022-12-02,7,Delivered,NC,22838 Walnut Avenue,Charlotte,28202,123,336-217-2564
Leon,Gunner,2066,Pets,2022-12-11,13,In Transit,SC,83210 Jackson Street,Bluffton,29910,464,864-578-3367
Mcconnell,Lilah,2067,Pets,2022-12-05,16,Cancelled,FL,13899 Locust Street,St. Petersburg,33701,1178,321-452-1285
Webster,Sylas,2068,Electronics,2022-12-17,2,Delivered,AL,73743 North Street,Mobile,36602,433,334-557-1557
Porter,Lyla,2069,Sports & Outdoors,2022-12-02,4,Shipped,AL,98809 Main Street,Adamsville,35005,306,938-716-3682
Robinson,Walter,2070,Home & Kitchen,2022-12-05,20,Shipped,GA,6888 Jackson Street,Atlanta,30303,976,470-114-7085
Ho,Sawyer,2071,Pets,2022-12-04,3,Shipped,SC,47996 Park Street,Bluffton,29910,188,854-454-2337
Mcbride,Kane,2072,Pets,2022-12-14,12,Shipped,AL,29726 College Avenue,Birmingham,35203,162,256-964-5326
Burgess,Everleigh,2073,Clothing,2022-12-05,17,Delivered,NC,88191 Sunset Avenue,Charlotte,28202,726,252-581-9808
Harrell,Felix,2074,Clothing,2022-12-01,5,In Transit,AL,96648 West Street,Mobile,36602,1131,251-765-5495
Burgess,Bryson,2075,Books,2022-12-12,10,Cancelled,FL,40173 Highland Avenue,Stuart,34994,214,561-900-9522
Marshall,Cole,2076,Books,2022-12-04,15,Shipped,LA,12520 Cedar Street,Covington,70433,1417,504-975-8372
Sanford,Caroline,2077,Personal Care,2022-12-31,10,Delivered,AL,65596 Hillcrest Avenue,Mobile,36602,239,334-375-3400
Cunningham,Judah,2078,Sports & Outdoors,2022-12-07,4,Cancelled,AL,47625 Grant Street,Mobile,36602,267,334-742-5377
Price,Amari,2079,Books,2022-12-26,10,In Transit,AL,30149 Colonial Drive,Adamsville,35005,720,938-454-4882
Tucker,Jaylen,2080,Personal Care,2022-12-18,18,Shipped,GA,33665 Court Street,Bainbridge,39828,701,762-387-2875
Harris,Greyson,2081,Electronics,2022-12-02,5,In Transit,FL,38427 Elmwood Lane,Stuart,34994,713,727-433-1455
Bates,Grayson,2082,Pets,2022-12-25,6,Shipped,NC,96449 Sunset Avenue,Columbia,29201,470,336-833-4421
Pope,Rose,2083,Sports & Outdoors,2022-12-23,19,Cancelled,LA,3780 Highland Drive,New Orleans,70112,502,504-290-9093
Savage,Marlee,2084,Clothing,2022-12-25,14,Delivered,NC,1655 Central Avenue,Asheville,28801,234,704-728-7300
Rogers,Phoebe,2085,Clothing,2022-12-21,11,In Transit,AL,81017 Meadow Lane,Birmingham,35203,1713,205-884-5892
Huerta,Liliana,2086,Books,2022-12-13,19,Shipped,NC,89468 Jefferson Street,Charlotte,28202,1702,704-811-8058
Webster,Annabelle,2087,Electronics,2022-12-05,8,Delivered,LA,73142 Sunset Drive,New Orleans,70112,824,504-948-9276
Peck,Sophie,2088,Clothing,2022-12-22,15,Delivered,GA,93842 Magnolia Avenue,Bainbridge,39828,1305,470-409-7720
Wilkinson,Javier,2089,Clothing,2022-12-09,20,Cancelled,FL,39488 North Street,Birmingham,35203,436,352-148-2153
Welch,Timothy,2090,Home & Kitchen,2022-12-01,13,Delivered,FL,2717 Meadow Lane,Stuart,34994,208,305-481-4287
Vega,Blake,1588,Personal Care,2022-12-03,17,Shipped,GA,63913 Valley View Drive,Avondale Estates,30002,214,678-878-1111
Moran,Bentley,2091,Pets,2022-12-20,9,Cancelled,LA,20746 Sunset Avenue,New Orleans,70112,1091,504-933-2854
Mayo,Octavia,2092,Clothing,2022-12-07,5,Delivered,FL,49168 Pine Street,Birmingham,35203,1593,321-173-1266
Cortéz,Gael,2093,Electronics,2022-12-17,10,Delivered,NC,3463 Pine Street,Chapel Hill,27514,323,336-796-1274
Solis,Catalina,2094,Personal Care,2022-12-14,18,Delivered,AL,82697 Locust Street,Birmingham,35203,1358,205-255-5830
Bravo,Dahlia,2095,Clothing,2022-12-15,15,Delivered,NC,9440 Madison Street,Chapel Hill,27514,1478,252-940-1389
Bernal,Finley,2096,Clothing,2022-12-24,11,Delivered,SC,94565 Vineyard Drive,Greenville,29601,306,854-683-3326
