Order ID,Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Manufacturer Price,Sale Price,Total Profit (GMROI),Sales Agent,Return Reason
3304,Mahoney,Collins,1537,Clothing,2022-12-31,16,Delivered,FL,1200,1425,225,Brian,
3305,Tate,Cora,1538,Home & Kitchen,2022-12-05,1,Shipped,GA,140,173,33,Priscilla,
3306,Peña,Malachi,1539,Personal Care,2022-12-18,12,Delivered,SC,1365,1603,238,Kelly,
3307,Daniels,Lilith,1540,Books,2022-12-21,15,Shipped,SC,195,250,55,Terrence,
3308,Rivers,Kylo,1541,Personal Care,2022-12-02,20,Delivered,SC,875,1031,156,Daniel,
3309,Gates,Braxton,1542,Home & Kitchen,2022-12-18,17,Delivered,FL,1425,1787,362,Terrence,
3310,Erickson,Andre,1543,Electronics,2022-12-28,7,Cancelled,FL,900,1027,127,Kelly,Unsatisfied
3311,Chan,Cassidy,1544,Books,2022-12-13,14,Shipped,NC,1395,1682,287,Priscilla,
3312,Odom,Annalise,1545,Clothing,2022-12-29,8,Shipped,AL,1370,1595,225,Priscilla,
3313,Kelly,Gregory,1546,Pets,2022-12-18,15,Shipped,FL,1220,1540,320,Priscilla,
3314,Wagner,Archer,1547,Pets,2022-12-10,14,In Transit,SC,1385,1747,362,Terrence,
3315,Kennedy,Hayden,1548,Books,2022-12-25,14,Shipped,LA,555,703,148,Brian,
3316,Mccall,Weston,1549,Electronics,2022-12-11,9,Cancelled,NC,95,114,19,Brian,Received Wrong Item
3317,Case,Alana,1550,Pets,2022-12-30,19,In Transit,GA,805,957,152,Priscilla,
3318,Castillo,Milani,1551,Clothing,2022-12-14,8,Delivered,AL,695,900,205,Daniel,
3319,Torres,Karson,1552,Electronics,2022-12-07,11,Shipped,AL,750,853,103,Kelly,
3320,Mitchell,Everett,1553,Sports & Outdoors,2022-12-16,11,Delivered,FL,1125,1452,327,Priscilla,
3321,Singh,Paxton,1554,Electronics,2022-12-05,15,Delivered,FL,175,212,37,Kelly,
3322,Parra,Kingston,1555,Home & Kitchen,2022-12-17,6,Shipped,FL,95,113,18,Terrence,
3323,Russo,Olivia,1556,Home & Kitchen,2022-12-20,5,Shipped,GA,1045,1284,239,Brian,
3324,Mathews,Kendall,1557,Sports & Outdoors,2022-12-31,20,In Transit,GA,335,431,96,Daniel,
3325,Tapia,Devin,1558,Pets,2022-12-24,10,Shipped,FL,715,897,182,Terrence,
3326,Roberson,Fiona,1559,Books,2022-12-03,11,Delivered,AL,1440,1677,237,Terrence,
3327,Patrick,Brinley,1560,Clothing,2022-12-12,15,Cancelled,NC,1320,1463,143,Priscilla,Late Delivery
3328,Macdonald,Angelina,1561,Home & Kitchen,2022-12-18,6,Delivered,NC,1270,1514,244,Terrence,
3329,Hester,Alora,1562,Electronics,2022-12-19,8,In Transit,AL,1215,1353,138,Kelly,
3330,Levy,Aspen,1563,Home & Kitchen,2022-12-23,19,Delivered,LA,1185,1479,294,Brian,
3331,Santana,Clark,1564,Books,2022-12-09,4,Delivered,GA,170,195,25,Priscilla,
3332,Deleon,Daleyza,1565,Home & Kitchen,2022-12-14,19,Delivered,LA,295,366,71,Brian,
3333,Harrell,Esteban,1566,Personal Care,2022-12-29,19,Delivered,AL,1440,1593,153,Daniel,
3334,Ashley,Zaire,1567,Electronics,2022-12-19,13,In Transit,GA,530,674,144,Kelly,
3335,Miranda,Diego,1568,Home & Kitchen,2022-12-14,5,Delivered,FL,840,1077,237,Kelly,
3336,Potter,Niko,1569,Clothing,2022-12-23,13,Shipped,FL,1410,1742,332,Brian,
3337,Wilkins,Maximus,1570,Books,2022-12-21,15,Shipped,AL,1030,1216,186,Priscilla,
3338,Watts,Paris,1571,Pets,2022-12-27,4,Shipped,AL,275,309,34,Terrence,
3339,Hammond,Rosie,1572,Home & Kitchen,2022-12-27,4,Shipped,NC,85,94,9,Kelly,
3340,Pham,Mackenzie,1573,Clothing,2022-12-06,20,Delivered,NC,1240,1389,149,Kelly,
3341,Keller,Aylin,1574,Books,2022-12-12,2,In Transit,LA,780,997,217,Brian,
3342,Nuñez,Juliana,1575,Home & Kitchen,2022-12-17,19,Delivered,AL,500,563,63,Brian,
3343,Ramirez,Robert,1576,Electronics,2022-12-09,5,Delivered,GA,775,890,115,Terrence,
3344,Reeves,Ezequiel,1577,Sports & Outdoors,2022-12-02,11,Shipped,GA,1295,1602,307,Kelly,
3345,Escobar,Dahlia,1578,Home & Kitchen,2022-12-04,9,Cancelled,AL,90,103,13,Brian,Late Delivery
3346,Sanchez,Maya,1579,Sports & Outdoors,2022-12-07,6,In Transit,FL,320,415,95,Brian,
3347,Cardenas,Ayla,1580,Personal Care,2022-12-09,16,Delivered,LA,740,918,178,Kelly,
3348,Wilson,Santiago,1581,Books,2022-12-22,8,Shipped,GA,340,407,67,Priscilla,
3349,Blevins,Alejandro,1582,Sports & Outdoors,2022-12-28,7,Shipped,LA,560,704,144,Daniel,
3350,Leon,Elliott,1583,Books,2022-12-06,14,Shipped,NC,455,588,133,Daniel,
3351,Cooper,Nasir,1584,Personal Care,2022-12-01,7,Delivered,GA,900,1058,158,Terrence,
3352,Norman,Calvin,1585,Pets,2022-12-19,4,Cancelled,GA,615,692,77,Priscilla,Late Delivery
3353,Cherry,Aspen,1586,Home & Kitchen,2022-12-27,18,Cancelled,SC,1390,1639,249,Brian,Received Wrong Item
3354,Ellis,Esme,1587,Sports & Outdoors,2022-12-18,10,Delivered,FL,935,1181,246,Terrence,
3355,Vega,Blake,1588,Books,2022-12-02,5,Delivered,GA,270,329,59,Priscilla,
3356,English,Oakley,1589,Electronics,2022-12-05,19,In Transit,LA,1020,1199,179,Terrence,
3357,Costa,Brynlee,1590,Electronics,2022-12-22,19,Shipped,AL,435,489,54,Kelly,
3358,Francis,Amir,1591,Personal Care,2022-12-14,7,Delivered,LA,355,391,36,Priscilla,
3359,Wallace,Reid,1592,Clothing,2022-12-25,9,Cancelled,SC,145,187,42,Terrence,Quality Issue
3360,Johnston,Rebecca,1593,Sports & Outdoors,2022-12-02,2,Delivered,LA,980,1100,120,Priscilla,
3361,Palmer,Zuri,1594,Pets,2022-12-20,11,Shipped,SC,1295,1437,142,Daniel,
3362,Piñeda,Kyler,1595,Sports & Outdoors,2022-12-06,3,Shipped,AL,345,389,44,Terrence,
3363,Barrera,Lennox,1596,Books,2022-12-19,19,Cancelled,LA,555,696,141,Brian,Late Delivery
3364,English,Holden,1597,Clothing,2022-12-23,12,Shipped,AL,700,794,94,Terrence,
3365,Stafford,Elaina,1598,Sports & Outdoors,2022-12-21,2,Shipped,FL,705,798,93,Brian,
3366,Smith,Ari,1599,Clothing,2022-12-28,5,Delivered,GA,840,1009,169,Priscilla,
3367,James,Parker,1600,Books,2022-12-15,7,In Transit,SC,1005,1215,210,Brian,
3368,Hancock,Norah,1601,Home & Kitchen,2022-12-08,20,Shipped,LA,1285,1665,380,Kelly,
3369,Coleman,Ruby,1602,Personal Care,2022-12-27,16,Delivered,AL,605,667,62,Brian,
3370,Boyle,Morgan,1603,Books,2022-12-17,9,Delivered,AL,1005,1180,175,Daniel,
3371,Whitehead,Ayla,1604,Sports & Outdoors,2022-12-11,7,Shipped,AL,405,485,80,Brian,
3372,Bernal,Koa,1605,Sports & Outdoors,2022-12-04,18,Shipped,AL,245,301,56,Priscilla,
3373,Walsh,Patrick,1606,Books,2022-12-27,4,Shipped,LA,1045,1218,173,Kelly,
3374,Portillo,Logan,1607,Home & Kitchen,2022-12-09,7,Delivered,GA,110,121,11,Priscilla,
3375,Torres,Jensen,1608,Clothing,2022-12-20,13,Shipped,NC,535,680,145,Terrence,
3376,Kline,Lana,1609,Books,2022-12-12,5,In Transit,LA,460,550,90,Terrence,
3377,Ahmed,Milani,1610,Personal Care,2022-12-09,14,In Transit,LA,820,1065,245,Brian,
3378,Weber,Laura,1611,Pets,2022-12-24,3,Cancelled,AL,315,387,72,Brian,Received Wrong Item
3379,Conner,Arthur,1612,Pets,2022-12-23,6,Delivered,SC,260,317,57,Priscilla,
3380,Reeves,Jayden,1613,Clothing,2022-12-31,6,Shipped,SC,640,802,162,Priscilla,
3381,Ávila,Karson,1614,Clothing,2022-12-31,7,Cancelled,AL,250,322,72,Terrence,Received Wrong Item
3382,Shepherd,Charli,1373,Sports & Outdoors,2022-12-03,17,Shipped,SC,520,579,59,Terrence,
3383,Peterson,Armani,1615,Home & Kitchen,2022-12-03,3,Shipped,AL,390,471,81,Kelly,
3384,Oliver,Hattie,1616,Sports & Outdoors,2022-12-03,3,In Transit,FL,420,527,107,Terrence,
3385,Barajas,Teagan,1617,Sports & Outdoors,2022-12-30,13,Shipped,NC,135,154,19,Kelly,
3386,Duran,Amara,1618,Personal Care,2022-12-31,17,Delivered,NC,1250,1546,296,Priscilla,
3387,Poole,Damian,1619,Sports & Outdoors,2022-12-16,2,Delivered,AL,1275,1542,267,Daniel,
3388,Harvey,Lane,1620,Books,2022-12-14,3,Cancelled,FL,280,319,39,Priscilla,Unsatisfied
3389,Campbell,Angela,1621,Sports & Outdoors,2022-12-26,15,Cancelled,NC,90,99,9,Brian,Late Delivery
3390,Stuart,Molly,1622,Books,2022-12-07,19,Shipped,NC,835,931,96,Brian,
3391,Blackwell,Adalynn,1623,Electronics,2022-12-16,8,Delivered,SC,1415,1596,181,Brian,
3392,Burgess,Alexandria,1624,Books,2022-12-17,11,Shipped,GA,400,445,45,Priscilla,
3393,Barajas,Avery,1625,Electronics,2022-12-27,10,Cancelled,LA,465,514,49,Brian,Received Wrong Item
3394,Frost,Judah,1626,Books,2022-12-04,9,Shipped,NC,710,803,93,Daniel,
3395,Krueger,Kaia,1627,Sports & Outdoors,2022-12-30,9,Delivered,GA,35,41,6,Brian,
3396,Trejo,Josephine,1628,Home & Kitchen,2022-12-04,16,Shipped,NC,730,897,167,Terrence,
3397,Bentley,Abel,1629,Sports & Outdoors,2022-12-03,15,Shipped,AL,935,1159,224,Kelly,
3398,Flowers,Kali,1630,Books,2022-12-17,15,Shipped,AL,1165,1380,215,Terrence,
3399,Elliott,Cooper,1631,Personal Care,2022-12-14,1,Delivered,AL,720,794,74,Kelly,
3400,Combs,Grady,1632,Books,2022-12-02,9,Delivered,AL,250,314,64,Terrence,
3401,Landry,Dream,1633,Sports & Outdoors,2022-12-17,5,Shipped,SC,1125,1454,329,Brian,
3402,Haley,Nathan,1634,Home & Kitchen,2022-12-23,18,Shipped,LA,820,1063,243,Brian,
3403,Soto,Rory,1635,Pets,2022-12-27,1,Delivered,LA,490,566,76,Kelly,
3404,Pierce,Bianca,1636,Clothing,2022-12-25,20,Cancelled,FL,315,391,76,Kelly,Unsatisfied
3405,Cisneros,Garrett,1637,Personal Care,2022-12-03,7,Shipped,AL,880,1046,166,Brian,
3406,Zimmerman,Kaleb,1638,Home & Kitchen,2022-12-30,14,In Transit,NC,920,1065,145,Kelly,
3407,Hahn,Stevie,1639,Electronics,2022-12-03,12,Cancelled,SC,1040,1268,228,Kelly,Received Wrong Item
3408,Gibson,Romeo,1640,Electronics,2022-12-02,12,Shipped,NC,1310,1475,165,Priscilla,
3409,Rodriguez,August,1641,Books,2022-12-04,13,Shipped,GA,1025,1237,212,Kelly,
3410,Wilkinson,Maeve,1642,Personal Care,2022-12-04,19,In Transit,LA,1005,1120,115,Kelly,
3411,Combs,Alonzo,1643,Clothing,2022-12-20,8,In Transit,GA,595,704,109,Kelly,
3412,Archer,Layla,1644,Books,2022-12-31,1,Shipped,SC,945,1134,189,Kelly,
3413,Rocha,Londyn,1645,Pets,2022-12-31,2,Delivered,GA,1375,1523,148,Kelly,
3414,Berry,Miracle,1646,Books,2022-12-20,5,In Transit,FL,325,390,65,Priscilla,
3415,Mcintosh,Luna,1647,Clothing,2022-12-05,13,Delivered,LA,825,921,96,Kelly,
3416,Daugherty,Noelle,1648,Electronics,2022-12-07,5,Delivered,NC,975,1106,131,Priscilla,
3417,Newton,Alessia,1649,Clothing,2022-12-17,17,Shipped,LA,755,980,225,Kelly,
3418,Livingston,Chloe,1650,Home & Kitchen,2022-12-03,7,Shipped,SC,960,1159,199,Kelly,
3419,Stanley,Maxwell,1651,Electronics,2022-12-15,6,Cancelled,NC,125,155,30,Daniel,Unsatisfied
3420,Hunter,Leon,1652,Pets,2022-12-17,12,Delivered,SC,685,770,85,Kelly,
3421,Shepherd,Hayden,1653,Home & Kitchen,2022-12-16,14,In Transit,AL,1360,1714,354,Priscilla,
3422,Serrano,Nora,1654,Pets,2022-12-01,9,Delivered,GA,100,129,29,Kelly,
3423,Fletcher,Lyra,1655,Home & Kitchen,2022-12-16,2,Delivered,AL,170,212,42,Daniel,
3424,Santiago,Charli,1656,Electronics,2022-12-04,11,Shipped,NC,350,417,67,Daniel,
3425,Leal,Enzo,1657,Personal Care,2022-12-23,17,Delivered,GA,845,1075,230,Priscilla,
3426,Fitzgerald,Brooke,1658,Home & Kitchen,2022-12-26,16,Cancelled,SC,190,237,47,Kelly,Defective
3427,Robertson,Finn,1659,Clothing,2022-12-30,7,Shipped,LA,130,167,37,Kelly,
3428,Goodwin,Brody,1660,Personal Care,2022-12-04,14,Shipped,FL,40,48,8,Kelly,
3429,Nuñez,Kyle,1661,Electronics,2022-12-02,18,In Transit,AL,260,318,58,Kelly,
3430,Weber,Lennox,1662,Books,2022-12-12,2,Delivered,FL,1430,1736,306,Priscilla,
3431,Maynard,Chloe,1663,Electronics,2022-12-15,3,In Transit,SC,1405,1747,342,Terrence,
3432,Beil,Jasper,1664,Personal Care,2022-12-01,13,Delivered,FL,1150,1425,275,Priscilla,
3433,Lee,Colin,1665,Personal Care,2022-12-13,3,Delivered,LA,965,1239,274,Daniel,
3434,Sandoval,Kash,1666,Home & Kitchen,2022-12-30,2,Delivered,AL,315,360,45,Daniel,
3435,Wolfe,Amari,1667,Home & Kitchen,2022-12-08,15,Delivered,GA,150,183,33,Daniel,
3436,Molina,Gideon,1668,Electronics,2022-12-30,11,Shipped,SC,1195,1465,270,Priscilla,
3437,Walton,Rosie,1669,Electronics,2022-12-09,19,Shipped,GA,555,666,111,Terrence,
3438,Rush,Heidi,1670,Electronics,2022-12-02,15,In Transit,GA,1020,1153,133,Daniel,
3439,Harrison,Alison,1671,Clothing,2022-12-17,3,Shipped,AL,415,486,71,Daniel,
3440,Anderson,Santino,1672,Personal Care,2022-12-28,1,Shipped,AL,450,562,112,Terrence,
3441,Henderson,Armani,1673,Pets,2022-12-03,6,Delivered,NC,755,949,194,Terrence,
3442,Dawson,Ismael,1674,Clothing,2022-12-08,5,Shipped,FL,690,786,96,Terrence,
3443,Porter,Felix,1675,Pets,2022-12-18,3,Delivered,AL,680,816,136,Terrence,
3444,Singleton,Bradley,1676,Home & Kitchen,2022-12-18,15,Shipped,SC,140,179,39,Daniel,
3445,Castro,Gregory,1677,Sports & Outdoors,2022-12-13,6,Shipped,FL,505,577,72,Daniel,
3446,Riley,Brooklynn,1678,Clothing,2022-12-28,2,Shipped,NC,1365,1727,362,Daniel,
3447,Kim,Ari,1679,Books,2022-12-08,6,Delivered,AL,685,764,79,Daniel,
3448,Guerra,Briella,1680,Clothing,2022-12-17,20,In Transit,AL,230,286,56,Priscilla,
3449,Fischer,Jeremiah,1681,Personal Care,2022-12-02,13,Cancelled,GA,1340,1646,306,Daniel,Received Wrong Item
3450,Collins,Alaya,1682,Home & Kitchen,2022-12-20,17,Cancelled,GA,1480,1798,318,Kelly,Quality Issue
3451,Small,Ada,1683,Electronics,2022-12-31,8,Delivered,NC,1185,1511,326,Kelly,
3452,Perez,Aylin,1684,Clothing,2022-12-21,1,In Transit,GA,525,598,73,Terrence,
3453,Greene,Chance,1685,Clothing,2022-12-14,12,Delivered,NC,905,1145,240,Daniel,
3454,Ballard,Rylie,1686,Pets,2022-12-24,3,Delivered,NC,920,1017,97,Daniel,
3455,Nguyen,Kimberly,1687,Electronics,2022-12-19,3,Shipped,LA,755,854,99,Terrence,
3456,Alfaro,Kobe,1688,Electronics,2022-12-18,1,Delivered,LA,595,764,169,Brian,
3457,Hensley,Sienna,1689,Home & Kitchen,2022-12-09,13,Delivered,GA,580,681,101,Kelly,
3458,Stevenson,Landon,1690,Personal Care,2022-12-13,7,Delivered,LA,390,501,111,Priscilla,
3459,Pruitt,Jax,1691,Personal Care,2022-12-04,8,Shipped,AL,1280,1615,335,Daniel,
3460,Best,Aubrey,1692,Books,2022-12-20,18,Shipped,NC,740,825,85,Kelly,
3461,Barrett,Emanuel,1693,Pets,2022-12-28,20,Shipped,SC,660,737,77,Kelly,
3462,Sandoval,Santiago,1694,Sports & Outdoors,2022-12-28,20,In Transit,AL,1125,1267,142,Terrence,
3463,Kaur,Matteo,1695,Personal Care,2022-12-15,20,Delivered,FL,100,120,20,Priscilla,
3464,Barker,Richard,1696,Home & Kitchen,2022-12-02,5,Shipped,FL,185,239,54,Brian,
3465,Porter,Frances,1697,Electronics,2022-12-14,6,Shipped,GA,825,965,140,Terrence,
3466,Brown,Isabel,1698,Electronics,2022-12-18,3,Shipped,LA,450,540,90,Kelly,
3467,Strickland,Stephanie,1699,Personal Care,2022-12-24,6,Delivered,FL,385,442,57,Daniel,
3468,Nash,Callie,1700,Electronics,2022-12-03,5,Shipped,LA,600,717,117,Priscilla,
3469,Brandt,Legacy,1701,Electronics,2022-12-15,9,In Transit,SC,1090,1260,170,Priscilla,
3470,Durham,William,1702,Home & Kitchen,2022-12-15,19,Delivered,GA,280,357,77,Terrence,
3471,Myers,Morgan,1703,Personal Care,2022-12-17,13,Shipped,GA,1045,1188,143,Kelly,
3472,Brewer,Aubrey,1704,Electronics,2022-12-31,5,Cancelled,AL,595,773,178,Terrence,Unsatisfied
3473,Lucas,Rory,1705,Sports & Outdoors,2022-12-09,12,Shipped,NC,260,334,74,Brian,
3474,Mercado,Leonel,1706,Personal Care,2022-12-06,8,Shipped,NC,1465,1676,211,Terrence,
3475,Bates,Anya,1707,Clothing,2022-12-19,11,Delivered,GA,1460,1763,303,Terrence,
3476,Livingston,Annie,1708,Personal Care,2022-12-11,5,Delivered,LA,545,675,130,Daniel,
3477,Sweeney,Willa,1709,Clothing,2022-12-09,14,Delivered,LA,1430,1845,415,Priscilla,
3478,Hail,Jeremiah,1710,Electronics,2022-12-18,4,Delivered,NC,465,602,137,Kelly,
3479,Case,Valeria,1711,Home & Kitchen,2022-12-25,15,Shipped,LA,135,154,19,Kelly,
3480,Frazier,Genesis,1712,Electronics,2022-12-17,19,Delivered,SC,1390,1535,145,Terrence,
3481,Enriquez,Asa,1713,Books,2022-12-04,18,Shipped,AL,1010,1311,301,Daniel,
3482,Ayers,Amaya,1714,Electronics,2022-12-08,9,Shipped,GA,810,1021,211,Priscilla,
3483,Ramsey,Hank,1715,Personal Care,2022-12-24,6,Shipped,GA,1185,1476,291,Daniel,
3484,Dixon,Kylo,1716,Personal Care,2022-12-30,20,Shipped,GA,490,567,77,Priscilla,
3485,Kent,Kaia,1717,Books,2022-12-26,12,Shipped,AL,1080,1191,111,Terrence,
3486,Castro,Nico,1718,Clothing,2022-12-19,11,Shipped,NC,100,113,13,Priscilla,
3487,Richardson,Marlee,1719,Clothing,2022-12-30,8,Shipped,GA,765,865,100,Kelly,
3488,Escobar,Madelyn,1720,Personal Care,2022-12-02,10,Delivered,FL,700,852,152,Daniel,
3489,Carpenter,Bodie,1721,Electronics,2022-12-01,15,Delivered,NC,1485,1638,153,Brian,
3490,Mclean,Thea,1722,Sports & Outdoors,2022-12-10,7,Shipped,GA,1230,1466,236,Terrence,
3491,Duncan,Maryam,1723,Personal Care,2022-12-08,14,Delivered,SC,1035,1282,247,Terrence,
3492,Reed,Haven,1724,Home & Kitchen,2022-12-26,20,Cancelled,FL,1445,1708,263,Priscilla,Received Wrong Item
3493,Montgomery,Eden,1725,Electronics,2022-12-17,12,Cancelled,AL,1025,1168,143,Daniel,Quality Issue
3494,Esquivel,Matias,1726,Home & Kitchen,2022-12-12,13,Cancelled,GA,325,398,73,Daniel,Late Delivery
3495,Murray,Kyson,1727,Books,2022-12-20,18,Shipped,GA,990,1284,294,Terrence,
3496,Joseph,Fernanda,1728,Books,2022-12-30,8,Delivered,GA,1490,1769,279,Daniel,
3497,Rich,Brooklynn,1729,Pets,2022-12-28,13,Shipped,AL,325,378,53,Kelly,
3498,Weiss,Ivan,1730,Pets,2022-12-12,6,Shipped,SC,1090,1351,261,Brian,
3499,Burgess,Dominic,1731,Sports & Outdoors,2022-12-23,8,Delivered,SC,1230,1381,151,Kelly,
3500,Horn,Renata,1732,Home & Kitchen,2022-12-27,3,Cancelled,NC,1145,1383,238,Priscilla,Received Wrong Item
3501,Yu,Briggs,1733,Books,2022-12-24,13,Delivered,LA,1440,1719,279,Daniel,
3502,Huynh,Sarah,1734,Home & Kitchen,2022-12-31,9,In Transit,AL,685,785,100,Priscilla,
3503,Berger,Jason,1735,Personal Care,2022-12-23,9,Shipped,FL,1170,1361,191,Kelly,
3504,Wong,Sage,1736,Personal Care,2022-12-21,9,Cancelled,FL,1040,1328,288,Priscilla,Quality Issue
3505,Silva,Beau,1737,Personal Care,2022-12-08,1,Delivered,LA,190,224,34,Priscilla,
3506,Lin,Stevie,1738,Clothing,2022-12-23,1,Shipped,SC,1285,1443,158,Daniel,
3507,Beard,Garrett,1739,Clothing,2022-12-11,3,Shipped,FL,1390,1756,366,Priscilla,
3508,Ramsey,Leland,1740,Personal Care,2022-12-04,20,In Transit,SC,420,515,95,Kelly,
3509,Fletcher,Maximus,1741,Electronics,2022-12-31,9,Delivered,NC,380,457,77,Kelly,
3510,Frank,Camilo,1742,Books,2022-12-30,19,Shipped,GA,100,127,27,Priscilla,
3511,Wong,Zyaire,1743,Clothing,2022-12-17,17,Shipped,AL,1410,1674,264,Priscilla,
3512,Shields,Eduardo,1744,Clothing,2022-12-30,14,Delivered,LA,320,392,72,Terrence,
3513,Zuniga,Edwin,1745,Personal Care,2022-12-11,4,Shipped,LA,690,857,167,Brian,
3514,Wong,Julian,1746,Personal Care,2022-12-28,15,Delivered,FL,1475,1844,369,Priscilla,
3515,Pacheco,Erick,1747,Clothing,2022-12-07,12,Shipped,FL,1155,1382,227,Terrence,
3516,Donovan,Austin,1748,Clothing,2022-12-08,1,In Transit,AL,140,176,36,Daniel,
3517,Manning,Blake,1749,Books,2022-12-23,8,Shipped,FL,270,312,42,Daniel,
3518,Ochoa,Connor,1750,Electronics,2022-12-24,8,Delivered,LA,330,371,41,Kelly,
3519,Kramer,Xander,1751,Home & Kitchen,2022-12-19,2,Shipped,LA,1195,1334,139,Priscilla,
3520,Sandoval,Raelynn,1752,Pets,2022-12-09,1,Shipped,SC,280,329,49,Brian,
3521,Hess,Ronin,1753,Sports & Outdoors,2022-12-29,7,Shipped,NC,835,1053,218,Brian,
3522,Gregory,Kairo,1754,Home & Kitchen,2022-12-21,5,In Transit,SC,150,194,44,Priscilla,
3523,Randolph,Pablo,1755,Sports & Outdoors,2022-12-10,16,Shipped,AL,60,69,9,Kelly,
3524,Kaur,Frederick,1756,Home & Kitchen,2022-12-02,17,In Transit,SC,175,220,45,Kelly,
3525,Skinner,William,1757,Personal Care,2022-12-30,19,Delivered,LA,340,436,96,Daniel,
3526,Bennett,Josue,1758,Home & Kitchen,2022-12-25,11,Shipped,LA,135,169,34,Daniel,
3527,Carter,Brian,1759,Electronics,2022-12-06,16,Cancelled,FL,230,263,33,Priscilla,Unsatisfied
3528,Hamilton,Asher,1760,Electronics,2022-12-18,12,Cancelled,SC,630,767,137,Kelly,Unsatisfied
3529,Velazquez,Dawson,1761,Clothing,2022-12-19,18,Delivered,FL,1000,1134,134,Daniel,
3530,Russell,Elle,1762,Pets,2022-12-13,16,Delivered,FL,295,334,39,Kelly,
3531,Case,Jeremiah,1763,Pets,2022-12-16,4,Shipped,NC,385,439,54,Kelly,
3532,Combs,Alison,1764,Personal Care,2022-12-18,3,Shipped,NC,1145,1278,133,Priscilla,
3533,Medina,Cooper,1765,Personal Care,2022-12-10,7,Shipped,LA,360,407,47,Priscilla,
3534,Jimenez,Kamila,1766,Clothing,2022-12-21,1,Shipped,AL,550,683,133,Kelly,
3535,Sexton,Penelope,1767,Pets,2022-12-30,2,Shipped,FL,355,411,56,Kelly,
3536,Singh,Asa,1768,Sports & Outdoors,2022-12-09,18,Delivered,FL,765,958,193,Kelly,
3537,Valentine,Koda,1769,Books,2022-12-04,15,Delivered,LA,425,543,118,Terrence,
3538,Chang,Esmeralda,1770,Books,2022-12-17,14,Shipped,AL,480,573,93,Daniel,
3539,Crosby,Alayna,1771,Home & Kitchen,2022-12-04,13,Shipped,SC,975,1151,176,Priscilla,
3540,Herrera,Collins,1772,Clothing,2022-12-02,8,Shipped,SC,180,199,19,Daniel,
3541,Orozco,Judah,1773,Personal Care,2022-12-07,12,Cancelled,GA,1310,1495,185,Terrence,Unsatisfied
3542,Hahn,Koda,1774,Electronics,2022-12-30,10,Shipped,AL,455,589,134,Kelly,
3543,Haley,Haisley,1775,Pets,2022-12-30,18,Delivered,SC,115,137,22,Terrence,
3544,Stephens,Taylor,1776,Home & Kitchen,2022-12-10,2,In Transit,GA,930,1151,221,Daniel,
3545,Odom,Addison,1777,Books,2022-12-11,6,In Transit,LA,975,1106,131,Terrence,
3546,Delacruz,Zayne,1778,Home & Kitchen,2022-12-26,16,Delivered,SC,1290,1599,309,Priscilla,
3547,Alvarez,Seth,1779,Pets,2022-12-14,1,Delivered,GA,1080,1391,311,Terrence,
3548,Gross,Gianna,1780,Clothing,2022-12-25,19,Shipped,NC,840,945,105,Daniel,
3549,Pitts,Isaiah,1781,Personal Care,2022-12-12,9,Cancelled,FL,1380,1758,378,Kelly,Defective
3550,Pearson,Isabella,1782,Electronics,2022-12-05,15,Shipped,AL,505,575,70,Priscilla,
3551,Ellis,Bo,1783,Personal Care,2022-12-03,12,Shipped,AL,1075,1226,151,Terrence,
3552,Little,Adan,1784,Electronics,2022-12-29,15,Shipped,AL,370,433,63,Brian,
3553,Townsend,Baker,1785,Books,2022-12-18,16,Cancelled,FL,905,997,92,Kelly,Quality Issue
3554,Travis,Micah,1786,Home & Kitchen,2022-12-29,13,Shipped,AL,1135,1469,334,Terrence,
3555,Frazier,Atticus,1787,Personal Care,2022-12-01,16,Delivered,FL,1300,1644,344,Brian,
3556,Rowland,Gavin,1788,Sports & Outdoors,2022-12-28,14,Delivered,SC,265,340,75,Terrence,
3557,Wheeler,Sullivan,1789,Electronics,2022-12-21,20,Delivered,NC,1440,1595,155,Priscilla,
3558,Kline,Emmett,1790,Personal Care,2022-12-05,2,Shipped,AL,815,920,105,Kelly,
3559,Padilla,Raymond,1791,Electronics,2022-12-30,4,Shipped,SC,540,685,145,Daniel,
3560,Sims,Selena,1792,Personal Care,2022-12-25,2,Delivered,GA,580,680,100,Kelly,
3561,Palacios,Luna,1793,Books,2022-12-05,2,Shipped,NC,1375,1544,169,Daniel,
3562,Hall,Fernando,1794,Clothing,2022-12-02,12,Delivered,FL,1440,1708,268,Terrence,
3563,Barron,Rhys,1795,Books,2022-12-08,9,Delivered,SC,810,1030,220,Brian,
3564,Rocha,Alicia,1796,Pets,2022-12-29,11,Delivered,NC,1120,1394,274,Priscilla,
3565,O’Connell,Amir,1797,Home & Kitchen,2022-12-15,4,Cancelled,SC,260,331,71,Daniel,Received Wrong Item
3566,Buck,Evelynn,1798,Home & Kitchen,2022-12-02,1,Delivered,AL,1450,1862,412,Daniel,
3567,Carroll,Braxton,1799,Electronics,2022-12-06,20,Shipped,NC,775,886,111,Kelly,
3568,Reyna,Greyson,1800,Sports & Outdoors,2022-12-31,3,Delivered,FL,1380,1677,297,Kelly,
3569,Snow,Xiomara,1801,Personal Care,2022-12-23,2,Delivered,FL,1250,1586,336,Brian,
